"","neigh","size","tot","landuse","net","build_year","out","assessed_value"
"1",0.783854166666667,0.02065782143199,0.0111726838757567,0.402020202020202,0.0111845801788169,51,0.676839611187692,2856500
"2",0.216145833333333,0.00565692972934178,0.0171493658574043,0.228282828282828,0.0171501247404544,58,0.660907738500684,1721000
"3",0.216145833333333,0.0226988007729428,0.0238811318581466,0.226262626262626,0.0231179729470431,11,0.638729627581943,4932000
"4",0.216145833333333,0.126402615934867,0.0186851299640375,0.367676767676768,0.0139728864316733,105,0.638282078290416,9404500
"5",0.216145833333333,0.00402874305689703,0.000831872224426328,0.347474747474747,0.000843287628462921,26,0.633549841701282,702000
"6",0.270833333333333,0.162300561880693,0.201095511729398,0.222222222222222,0.158950170636741,66,0.539813997395287,13407500
"7",0.270833333333333,0.611368113960564,0.547679076493851,0.266666666666667,0.0153078358828561,63,0.551454126857713,43751000
"8",0.666666666666667,0.00665290313145836,0.0394051473693641,0.228282828282828,0.0387882105748028,30,0.798388111897706,3677500
"9",0.666666666666667,0.0273706821622558,0.0293842865735823,0.228282828282828,0.029396723635849,36,0.798198558046473,5253000
"10",0.666666666666667,0.00254642818119306,0.00829312617581939,0.402020202020202,0.00829312182425746,40,0.796064044247004,1274500
"11",0.666666666666667,0.00254642818119306,0.0106991566095448,0.402020202020202,0.00854908237438886,39,0.794768328470436,1290000
"12",0.666666666666667,0.00509550718390252,0.0146793452525692,0.228282828282828,0.014563579391239,23,0.783912288641841,2288000
"13",0.666666666666667,0.0180391775178097,0.0835199713324033,0.232323232323232,0.0128277189303854,13,0.782000783574741,5119000
"14",0.864583333333333,0.0180407097845821,0.0761611016547858,0.228282828282828,0.0685142402564233,41,0.749418929142531,6111000
"15",0.864583333333333,0.00924243397696148,0.048491751666944,0.228282828282828,0.0484958215911964,40,0.748597123754164,4321000
"16",0.864583333333333,0.00156792262028283,0.00930417087935293,0.0909090909090909,0.00931678485239798,41,0.74634745957368,1008500
"17",0.864583333333333,0.00152501915065319,0.00912499840024572,0.0909090909090909,0.00913725412253582,41,0.744903429457021,991000
"18",0.864583333333333,0.00982791311072878,0.0220510129644087,0.228282828282828,0.0220633898844467,44,0.745742116209913,2945000
"19",0.864583333333333,0.00570243805248464,0.0246234178430193,0.228282828282828,0.0246347311769843,49,0.74217017805798,2519000
"20",0.864583333333333,0.0154021464023594,0.0533550046712825,0.228282828282828,0.053354976674891,47,0.738910043530684,5313500
"21",0.864583333333333,0.0522194524116784,0.156302391952596,0.21010101010101,0.154882368785887,49,0.737180916551812,16390500
"22",0.65625,0.00273030019389151,0.0195298002226858,0.228282828282828,0.0183946049351933,41,0.722141049868741,1793500
"23",0.65625,0.00254642818119306,0.014282606191689,0.228282828282828,0.0142946288431885,39,0.721234696988026,1570000
"24",0.65625,0.00248513751029358,0.013373945761931,0.228282828282828,0.0121184522459713,41,0.72126269646227,1452500
"25",0.65625,0.00248513751029358,0.0142058179863573,0.228282828282828,0.0121184522459713,41,0.720425483986322,1467500
"26",0.65625,0.00250046017801845,0.0178148636369454,0.228282828282828,0.0156289511910235,41,0.719588278686486,1616000
"27",0.65625,0.00565692972934178,0.0189154945800325,0.228282828282828,0.0175832099912767,40,0.719958324709924,2272000
"28",0.65625,0.016750541162148,0.0889463378425074,0.228282828282828,0.0716804722615488,41,0.716795295396081,6523000
"29",0.65625,0.00869081793886614,0.0214367073217554,0.402020202020202,0.0214415593239575,33,0.715271383045052,2858000
"30",0.302083333333333,0.119401689051373,0.0214111112533115,0.476767676767677,0.0165158544972288,39,0.963306645686323,3847000
